hardware,benchmark_level,algorithm,qubits,compiler,opt_level,run,gate_count,depth,compile_time,2q_gates,swap_gates,initial,success
ibm_eagle_127,INDEP,vqe_real_amp,16,Pytket,3,0,126,28,0.05418753623962402,45,1,"{'gate_count': 125, 'depth': 24, 'compile_time': '-', '2q_gates': 45, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,8,Qiskit,3,0,60,16,0.013017892837524414,21,0,"{'gate_count': 60, 'depth': 16, 'compile_time': '-', '2q_gates': 21, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,8,Cirq,3,0,-,-,-,-,-,-,False
ibm_eagle_127,INDEP,ghz,15,Cirq,3,0,59,30,0.10098528861999512,14,0,"{'gate_count': 30, 'depth': 16, 'compile_time': '-', '2q_gates': 14, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,16,Pytket,3,0,579,216,0.17786931991577148,417,189,"{'gate_count': 162, 'depth': 34, 'compile_time': '-', '2q_gates': 114, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,25,Qiskit,3,0,671,191,0.12401103973388672,622,0,"{'gate_count': 339, 'depth': 50, 'compile_time': '-', '2q_gates': 290, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,25,Pytket,3,0,1580,483,0.7138669490814209,1217,641,"{'gate_count': 363, 'depth': 61, 'compile_time': '-', '2q_gates': 288, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,16,Qiskit,3,0,2808,980,0.16300511360168457,1540,0,"{'gate_count': 205, 'depth': 33, 'compile_time': '-', '2q_gates': 155, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,16,Qiskit,3,0,269,78,0.08069133758544922,238,0,"{'gate_count': 151, 'depth': 32, 'compile_time': '-', '2q_gates': 120, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,25,Qiskit,3,0,869,245,0.10978102684020996,794,0,"{'gate_count': 363, 'depth': 61, 'compile_time': '-', '2q_gates': 288, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,25,Cirq,3,0,300,79,0.5691947937011719,72,0,"{'gate_count': 197, 'depth': 33, 'compile_time': '-', '2q_gates': 72, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,8,Qiskit,3,0,70,34,0.01680612564086914,46,0,"{'gate_count': 52, 'depth': 20, 'compile_time': '-', '2q_gates': 28, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,16,Qiskit,3,0,326,116,0.05165910720825195,278,0,"{'gate_count': 162, 'depth': 34, 'compile_time': '-', '2q_gates': 114, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,10,Cirq,3,0,357,136,0.43438720703125,182,92,"{'gate_count': 65, 'depth': 20, 'compile_time': '-', '2q_gates': 45, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,16,Pytket,3,0,32,17,0.048087120056152344,14,0,"{'gate_count': 32, 'depth': 17, 'compile_time': '-', '2q_gates': 15, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,32,Qiskit,3,0,1020,286,0.17574501037597656,957,0,"{'gate_count': 493, 'depth': 64, 'compile_time': '-', '2q_gates': 430, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,20,Cirq,3,0,79,40,0.1584784984588623,19,0,"{'gate_count': 40, 'depth': 21, 'compile_time': '-', '2q_gates': 19, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,36,Qiskit,3,0,1242,376,0.1944272518157959,1171,0,"{'gate_count': 581, 'depth': 72, 'compile_time': '-', '2q_gates': 510, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,25,Cirq,3,0,-,-,-,-,-,-,False
ibm_eagle_127,INDEP,vqe_real_amp,15,Qiskit,3,0,116,23,0.05588388442993164,42,0,"{'gate_count': 116, 'depth': 23, 'compile_time': '-', '2q_gates': 42, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,5,Qiskit,3,0,36,13,0.026647567749023438,12,0,"{'gate_count': 36, 'depth': 13, 'compile_time': '-', '2q_gates': 12, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,15,Cirq,3,0,175,47,0.36617469787597656,42,0,"{'gate_count': 117, 'depth': 23, 'compile_time': '-', '2q_gates': 42, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,36,Cirq,3,0,474,122,0.7171931266784668,135,30,"{'gate_count': 285, 'depth': 44, 'compile_time': '-', '2q_gates': 105, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,10,Cirq,3,0,111,34,0.2253403663635254,27,0,"{'gate_count': 77, 'depth': 18, 'compile_time': '-', '2q_gates': 27, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,20,Cirq,3,0,-,-,-,-,-,-,False
ibm_eagle_127,INDEP,qft,20,Cirq,3,0,1746,573,2.3288934230804443,1046,666,"{'gate_count': 230, 'depth': 40, 'compile_time': '-', '2q_gates': 190, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,8,Pytket,3,0,181,76,0.06200385093688965,81,25,"{'gate_count': 44, 'depth': 16, 'compile_time': '-', '2q_gates': 28, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,15,Cirq,3,0,942,361,1.1179466247558594,598,398,"{'gate_count': 145, 'depth': 34, 'compile_time': '-', '2q_gates': 100, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,10,Qiskit,3,0,19,11,0.05358743667602539,9,0,"{'gate_count': 19, 'depth': 11, 'compile_time': '-', '2q_gates': 9, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,5,Pytket,3,0,37,13,0.036511898040771484,12,0,"{'gate_count': 37, 'depth': 13, 'compile_time': '-', '2q_gates': 12, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,5,Cirq,3,0,-,-,-,-,-,-,False
ibm_eagle_127,INDEP,vqe_real_amp,15,Pytket,3,0,118,27,0.0451807975769043,42,1,"{'gate_count': 117, 'depth': 23, 'compile_time': '-', '2q_gates': 42, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,15,Qiskit,3,0,29,16,0.05302286148071289,14,0,"{'gate_count': 29, 'depth': 16, 'compile_time': '-', '2q_gates': 14, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,8,Cirq,3,0,219,94,0.3030669689178467,107,51,"{'gate_count': 44, 'depth': 16, 'compile_time': '-', '2q_gates': 28, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,15,Pytket,3,0,526,205,0.20672869682312012,381,181,"{'gate_count': 145, 'depth': 34, 'compile_time': '-', '2q_gates': 100, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,4,Cirq,3,0,15,8,0.04951739311218262,3,0,"{'gate_count': 8, 'depth': 5, 'compile_time': '-', '2q_gates': 3, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,25,Pytket,3,0,1780,310,0.7833418846130371,860,280,"{'gate_count': 340, 'depth': 50, 'compile_time': '-', '2q_gates': 290, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,20,Cirq,3,0,241,63,0.43134236335754395,57,0,"{'gate_count': 157, 'depth': 28, 'compile_time': '-', '2q_gates': 57, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,5,Cirq,3,0,81,48,0.11517500877380371,37,17,"{'gate_count': 20, 'depth': 10, 'compile_time': '-', '2q_gates': 10, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,16,Cirq,3,0,1064,390,1.2994351387023926,678,450,"{'gate_count': 162, 'depth': 34, 'compile_time': '-', '2q_gates': 114, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,8,Cirq,3,0,84,27,0.1786956787109375,21,0,"{'gate_count': 61, 'depth': 16, 'compile_time': '-', '2q_gates': 21, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,5,Qiskit,3,0,24,16,0.031307220458984375,15,0,"{'gate_count': 19, 'depth': 10, 'compile_time': '-', '2q_gates': 10, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,5,Cirq,3,0,72,34,0.13196611404418945,30,6,"{'gate_count': 27, 'depth': 10, 'compile_time': '-', '2q_gates': 12, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,32,Qiskit,3,0,69,39,0.20566463470458984,37,0,"{'gate_count': 63, 'depth': 33, 'compile_time': '-', '2q_gates': 31, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,10,Pytket,3,0,244,115,0.07888317108154297,162,58,"{'gate_count': 82, 'depth': 26, 'compile_time': '-', '2q_gates': 52, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,36,Qiskit,3,0,1893,451,0.22328710556030273,1785,0,"{'gate_count': 708, 'depth': 84, 'compile_time': '-', '2q_gates': 600, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,4,Qiskit,3,0,15,12,0.009434938430786133,8,0,"{'gate_count': 13, 'depth': 8, 'compile_time': '-', '2q_gates': 6, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,15,Cirq,3,0,-,-,-,-,-,-,False
ibm_eagle_127,INDEP,vqe_real_amp,36,Pytket,3,0,347,83,0.2167797088623047,161,62,"{'gate_count': 285, 'depth': 44, 'compile_time': '-', '2q_gates': 105, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,16,Pytket,3,0,746,175,0.30107903480529785,354,114,"{'gate_count': 152, 'depth': 32, 'compile_time': '-', '2q_gates': 120, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,16,Qiskit,3,0,127,31,0.10411357879638672,48,0,"{'gate_count': 124, 'depth': 24, 'compile_time': '-', '2q_gates': 45, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,32,Qiskit,3,0,1385,347,0.2360401153564453,1289,0,"{'gate_count': 538, 'depth': 73, 'compile_time': '-', '2q_gates': 442, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,20,Qiskit,3,0,43,25,0.025714874267578125,23,0,"{'gate_count': 39, 'depth': 21, 'compile_time': '-', '2q_gates': 19, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,5,Qiskit,3,0,133,99,0.06435847282409668,71,0,"{'gate_count': 23, 'depth': 11, 'compile_time': '-', '2q_gates': 14, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,16,Cirq,3,0,187,50,0.3760490417480469,45,0,"{'gate_count': 125, 'depth': 24, 'compile_time': '-', '2q_gates': 45, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,8,Qiskit,3,0,15,9,0.028081655502319336,7,0,"{'gate_count': 15, 'depth': 9, 'compile_time': '-', '2q_gates': 7, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,16,Pytket,3,0,3309,1177,1.2859270572662354,1654,824,"{'gate_count': 206, 'depth': 33, 'compile_time': '-', '2q_gates': 24, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,5,Pytket,3,0,67,40,0.04578828811645508,27,7,"{'gate_count': 20, 'depth': 10, 'compile_time': '-', '2q_gates': 10, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,32,Qiskit,3,0,12725,3508,0.5474743843078613,7818,0,"{'gate_count': 804, 'depth': 65, 'compile_time': '-', '2q_gates': 605, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,4,Pytket,3,0,22,15,0.040152549743652344,8,0,"{'gate_count': 14, 'depth': 7, 'compile_time': '-', '2q_gates': 4, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,8,Qiskit,3,0,572,356,0.02010822296142578,298,0,"{'gate_count': 52, 'depth': 17, 'compile_time': '-', '2q_gates': 36, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,15,Qiskit,3,0,2350,788,0.12566566467285156,1266,0,"{'gate_count': 183, 'depth': 31, 'compile_time': '-', '2q_gates': 128, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,15,Qiskit,3,0,286,130,0.10043692588806152,241,0,"{'gate_count': 145, 'depth': 34, 'compile_time': '-', '2q_gates': 100, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,20,Pytket,3,0,5671,1993,2.8980751037597656,2896,1524,"{'gate_count': 314, 'depth': 41, 'compile_time': '-', '2q_gates': 42, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,10,Qiskit,3,0,76,18,0.01596689224243164,27,0,"{'gate_count': 76, 'depth': 18, 'compile_time': '-', '2q_gates': 27, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,4,Qiskit,3,0,7,5,0.012308597564697266,3,0,"{'gate_count': 7, 'depth': 5, 'compile_time': '-', '2q_gates': 3, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,5,Cirq,3,0,50,20,0.10750365257263184,12,0,"{'gate_count': 37, 'depth': 13, 'compile_time': '-', '2q_gates': 12, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,10,Qiskit,3,0,956,479,0.0859687328338623,484,0,"{'gate_count': 85, 'depth': 21, 'compile_time': '-', '2q_gates': 56, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,32,Qiskit,3,0,271,61,0.1908557415008545,112,0,"{'gate_count': 252, 'depth': 40, 'compile_time': '-', '2q_gates': 93, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,25,Pytket,3,0,226,52,0.09773945808410645,99,29,"{'gate_count': 197, 'depth': 33, 'compile_time': '-', '2q_gates': 72, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,15,Pytket,3,0,2861,1084,1.055102825164795,1407,670,"{'gate_count': 184, 'depth': 31, 'compile_time': '-', '2q_gates': 18, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,8,Cirq,3,0,31,16,0.0715639591217041,7,0,"{'gate_count': 16, 'depth': 9, 'compile_time': '-', '2q_gates': 7, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,10,Qiskit,3,0,97,53,0.014481782913208008,78,0,"{'gate_count': 64, 'depth': 20, 'compile_time': '-', '2q_gates': 45, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,8,Pytket,3,0,701,409,0.17575407028198242,313,108,"{'gate_count': 53, 'depth': 17, 'compile_time': '-', '2q_gates': 9, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,15,Pytket,3,0,30,16,0.03675651550292969,13,0,"{'gate_count': 30, 'depth': 16, 'compile_time': '-', '2q_gates': 14, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,36,Cirq,3,0,-,-,-,-,-,-,False
ibm_eagle_127,INDEP,qaoa,4,Cirq,3,0,25,17,0.0685262680053711,8,0,"{'gate_count': 14, 'depth': 7, 'compile_time': '-', '2q_gates': 4, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,32,Pytket,3,0,2651,429,1.3655540943145752,1297,437,"{'gate_count': 494, 'depth': 64, 'compile_time': '-', '2q_gates': 430, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,25,Qiskit,3,0,212,51,0.06536531448364258,88,0,"{'gate_count': 196, 'depth': 33, 'compile_time': '-', '2q_gates': 72, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,36,Qiskit,3,0,306,68,0.17167162895202637,127,0,"{'gate_count': 284, 'depth': 44, 'compile_time': '-', '2q_gates': 105, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,25,Cirq,3,0,99,50,0.18090271949768066,24,0,"{'gate_count': 50, 'depth': 26, 'compile_time': '-', '2q_gates': 24, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,16,Cirq,3,0,63,32,0.12200403213500977,15,0,"{'gate_count': 32, 'depth': 17, 'compile_time': '-', '2q_gates': 15, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,10,Pytket,3,0,20,11,0.03617119789123535,9,0,"{'gate_count': 20, 'depth': 11, 'compile_time': '-', '2q_gates': 9, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,20,Cirq,3,0,1842,654,2.26690411567688,1222,854,"{'gate_count': 244, 'depth': 48, 'compile_time': '-', '2q_gates': 184, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,5,Pytket,3,0,10,6,0.034938812255859375,4,0,"{'gate_count': 10, 'depth': 6, 'compile_time': '-', '2q_gates': 4, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,4,Pytket,3,0,176,139,0.062146663665771484,64,12,"{'gate_count': 16, 'depth': 9, 'compile_time': '-', '2q_gates': 2, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,20,Qiskit,3,0,4556,1626,0.26915693283081055,2616,0,"{'gate_count': 313, 'depth': 41, 'compile_time': '-', '2q_gates': 233, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,4,Pytket,3,0,41,28,0.04210710525512695,15,3,"{'gate_count': 14, 'depth': 8, 'compile_time': '-', '2q_gates': 6, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,32,Cirq,3,0,-,-,-,-,-,-,False
ibm_eagle_127,INDEP,qaoa,5,Pytket,3,0,55,31,0.04129600524902344,28,4,"{'gate_count': 27, 'depth': 10, 'compile_time': '-', '2q_gates': 12, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,4,Cirq,3,0,38,17,0.10256409645080566,9,0,"{'gate_count': 29, 'depth': 12, 'compile_time': '-', '2q_gates': 9, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,4,Pytket,3,0,8,5,0.036092281341552734,3,0,"{'gate_count': 8, 'depth': 5, 'compile_time': '-', '2q_gates': 3, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,16,Cirq,3,0,-,-,-,-,-,-,False
ibm_eagle_127,INDEP,ghz,16,Qiskit,3,0,34,20,0.03082561492919922,18,0,"{'gate_count': 31, 'depth': 17, 'compile_time': '-', '2q_gates': 15, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,32,Cirq,3,0,144,81,0.18030095100402832,48,17,"{'gate_count': 64, 'depth': 33, 'compile_time': '-', '2q_gates': 31, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,5,Qiskit,3,0,30,16,0.020603656768798828,15,0,"{'gate_count': 27, 'depth': 10, 'compile_time': '-', '2q_gates': 12, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,20,Pytket,3,0,964,350,0.41913294792175293,720,352,"{'gate_count': 244, 'depth': 48, 'compile_time': '-', '2q_gates': 184, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,15,Pytket,3,0,654,160,0.20826172828674316,309,99,"{'gate_count': 135, 'depth': 30, 'compile_time': '-', '2q_gates': 105, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,4,Pytket,3,0,29,12,0.03561139106750488,9,0,"{'gate_count': 29, 'depth': 12, 'compile_time': '-', '2q_gates': 9, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,20,Qiskit,3,0,169,44,0.014384746551513672,70,0,"{'gate_count': 156, 'depth': 28, 'compile_time': '-', '2q_gates': 57, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,10,Cirq,3,0,410,174,0.4740943908691406,222,118,"{'gate_count': 82, 'depth': 26, 'compile_time': '-', '2q_gates': 52, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,32,Pytket,3,0,93,36,0.06130075454711914,59,29,"{'gate_count': 64, 'depth': 33, 'compile_time': '-', '2q_gates': 31, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,20,Qiskit,3,0,415,102,0.08312582969665527,376,0,"{'gate_count': 229, 'depth': 40, 'compile_time': '-', '2q_gates': 190, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,5,Pytket,3,0,186,121,0.06803321838378906,78,20,"{'gate_count': 24, 'depth': 11, 'compile_time': '-', '2q_gates': 8, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,10,Pytket,3,0,287,100,0.10150599479675293,132,42,"{'gate_count': 65, 'depth': 20, 'compile_time': '-', '2q_gates': 45, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,10,Pytket,3,0,1086,481,0.2853527069091797,517,222,"{'gate_count': 86, 'depth': 21, 'compile_time': '-', '2q_gates': 7, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,vqe_real_amp,4,Qiskit,3,0,28,12,0.011639595031738281,9,0,"{'gate_count': 28, 'depth': 12, 'compile_time': '-', '2q_gates': 9, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,4,Qiskit,3,0,133,106,0.05974531173706055,61,0,"{'gate_count': 15, 'depth': 9, 'compile_time': '-', '2q_gates': 9, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,4,Qiskit,3,0,14,7,0.031453609466552734,4,0,"{'gate_count': 14, 'depth': 7, 'compile_time': '-', '2q_gates': 4, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,8,Qiskit,3,0,60,34,0.04578566551208496,45,0,"{'gate_count': 43, 'depth': 16, 'compile_time': '-', '2q_gates': 28, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,20,Qiskit,3,0,546,179,0.06596803665161133,486,0,"{'gate_count': 244, 'depth': 48, 'compile_time': '-', '2q_gates': 184, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,4,Cirq,3,0,44,27,0.08475375175476074,16,4,"{'gate_count': 14, 'depth': 8, 'compile_time': '-', '2q_gates': 6, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,32,Pytket,3,0,2798,934,1.7657582759857178,2260,1376,"{'gate_count': 538, 'depth': 73, 'compile_time': '-', '2q_gates': 442, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,10,Cirq,3,0,39,20,0.07686924934387207,9,0,"{'gate_count': 20, 'depth': 11, 'compile_time': '-', '2q_gates': 9, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,8,Cirq,3,0,222,112,0.2689692974090576,115,59,"{'gate_count': 52, 'depth': 20, 'compile_time': '-', '2q_gates': 28, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qft,25,Cirq,3,0,2944,1008,3.920228958129883,1884,1304,"{'gate_count': 340, 'depth': 50, 'compile_time': '-', '2q_gates': 290, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,36,Cirq,3,0,162,86,0.2813856601715088,54,19,"{'gate_count': 72, 'depth': 37, 'compile_time': '-', '2q_gates': 35, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,qaoa,25,Cirq,3,0,3384,1191,4.272687673568726,2409,1833,"{'gate_count': 363, 'depth': 61, 'compile_time': '-', '2q_gates': 288, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,36,Pytket,3,0,101,40,0.07362747192382812,63,29,"{'gate_count': 72, 'depth': 37, 'compile_time': '-', '2q_gates': 35, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,ghz,36,Qiskit,3,0,78,44,0.09273171424865723,42,0,"{'gate_count': 71, 'depth': 37, 'compile_time': '-', '2q_gates': 35, 'swap_gates': 0}",True
ibm_eagle_127,INDEP,randomcircuit,36,Qiskit,3,0,16970,4392,0.6575665473937988,10635,0,"{'gate_count': 995, 'depth': 73, 'compile_time': '-', '2q_gates': 764, 'swap_gates': 0}",True
