hardware,benchmark_level,algorithm,qubits,compiler,opt_level,run,gate_count,depth,compile_time,2q_gates,swap_gates,initial,success
ibm_eagle_127,ALG,qft,5,Cirq,3,0,99,54,0.12314152717590332,44,18,"{'gate_count': 6, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,5,Cirq,3,0,50,20,0.10960006713867188,12,0,"{'gate_count': 37, 'depth': 13, 'compile_time': , '2q_gates': 12, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,5,Pytket,3,0,188,121,0.061331748962402344,80,19,"{'gate_count': 25, 'depth': 11, 'compile_time': , '2q_gates': 9, 'swap_gates': 1}",True
ibm_eagle_127,ALG,qft,8,Qiskit,3,0,74,37,0.015862703323364258,59,31,"{'gate_count': 8, 'depth': 2, 'compile_time': , '2q_gates': 1, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,5,Cirq,3,0,72,34,0.12601780891418457,30,6,"{'gate_count': 27, 'depth': 10, 'compile_time': , '2q_gates': 12, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,5,Cirq,3,0,19,10,0.05498003959655762,4,0,"{'gate_count': 10, 'depth': 6, 'compile_time': , '2q_gates': 4, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,8,Qiskit,3,0,60,16,0.007567882537841797,21,0,"{'gate_count': 60, 'depth': 16, 'compile_time': , '2q_gates': 21, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,8,Qiskit,3,0,70,32,0.009898185729980469,46,18,"{'gate_count': 52, 'depth': 20, 'compile_time': , '2q_gates': 28, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,8,Pytket,3,0,61,16,0.03661775588989258,21,0,"{'gate_count': 61, 'depth': 16, 'compile_time': , '2q_gates': 21, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,8,Cirq,3,0,,,,,,,False
ibm_eagle_127,ALG,randomcircuit,4,Cirq,3,0,16,9,0.2330613136291504,2,0,"{'gate_count': 16, 'depth': 9, 'compile_time': , '2q_gates': 2, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,8,Qiskit,3,0,572,374,0.02068161964416504,297,101,"{'gate_count': 53, 'depth': 17, 'compile_time': , '2q_gates': 36, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,8,Pytket,3,0,205,81,0.06201601028442383,105,37,"{'gate_count': 9, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,8,Pytket,3,0,138,81,0.05702781677246094,86,30,"{'gate_count': 52, 'depth': 20, 'compile_time': , '2q_gates': 28, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,8,Pytket,3,0,16,9,0.030817508697509766,7,0,"{'gate_count': 16, 'depth': 9, 'compile_time': , '2q_gates': 7, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,8,Qiskit,3,0,15,9,0.00864410400390625,7,0,"{'gate_count': 15, 'depth': 9, 'compile_time': , '2q_gates': 7, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,8,Cirq,3,0,31,16,0.06371641159057617,7,0,"{'gate_count': 16, 'depth': 9, 'compile_time': , '2q_gates': 7, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,10,Qiskit,3,0,116,63,0.018798351287841797,97,52,"{'gate_count': 10, 'depth': 2, 'compile_time': , '2q_gates': 1, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,8,Cirq,3,0,84,27,0.16564297676086426,21,0,"{'gate_count': 61, 'depth': 16, 'compile_time': , '2q_gates': 21, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,10,Qiskit,3,0,76,18,0.011483192443847656,27,0,"{'gate_count': 76, 'depth': 18, 'compile_time': , '2q_gates': 27, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,10,Pytket,3,0,77,18,0.04058694839477539,27,0,"{'gate_count': 77, 'depth': 18, 'compile_time': , '2q_gates': 27, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,10,Qiskit,3,0,137,64,0.013289451599121094,107,55,"{'gate_count': 82, 'depth': 26, 'compile_time': , '2q_gates': 52, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,8,Cirq,3,0,269,113,0.3133561611175537,135,67,"{'gate_count': 9, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,8,Pytket,3,0,702,410,0.14626622200012207,313,108,"{'gate_count': 54, 'depth': 17, 'compile_time': , '2q_gates': 9, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,10,Pytket,3,0,244,115,0.0609135627746582,162,58,"{'gate_count': 82, 'depth': 26, 'compile_time': , '2q_gates': 52, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,8,Cirq,3,0,222,112,0.2720959186553955,115,59,"{'gate_count': 52, 'depth': 20, 'compile_time': , '2q_gates': 28, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,10,Pytket,3,0,314,103,0.09350967407226562,159,54,"{'gate_count': 11, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,10,Qiskit,3,0,967,488,0.037076473236083984,494,201,"{'gate_count': 86, 'depth': 21, 'compile_time': , '2q_gates': 56, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,10,Qiskit,3,0,19,11,0.007150888442993164,9,0,"{'gate_count': 19, 'depth': 11, 'compile_time': , '2q_gates': 9, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,10,Pytket,3,0,20,11,0.0335390567779541,9,0,"{'gate_count': 20, 'depth': 11, 'compile_time': , '2q_gates': 9, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,10,Cirq,3,0,111,34,0.20302367210388184,27,0,"{'gate_count': 77, 'depth': 18, 'compile_time': , '2q_gates': 27, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,15,Qiskit,3,0,263,102,0.0269315242767334,234,129,"{'gate_count': 15, 'depth': 2, 'compile_time': , '2q_gates': 1, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,10,Cirq,3,0,39,20,0.0776221752166748,9,0,"{'gate_count': 20, 'depth': 11, 'compile_time': , '2q_gates': 9, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,15,Qiskit,3,0,116,23,0.010951757431030273,42,0,"{'gate_count': 116, 'depth': 23, 'compile_time': , '2q_gates': 42, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,15,Pytket,3,0,118,27,0.044933319091796875,42,1,"{'gate_count': 117, 'depth': 23, 'compile_time': , '2q_gates': 42, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,10,Cirq,3,0,416,155,0.44138312339782715,216,111,"{'gate_count': 11, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,15,Qiskit,3,0,287,131,0.029870986938476562,242,142,"{'gate_count': 145, 'depth': 34, 'compile_time': , '2q_gates': 100, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,10,Pytket,3,0,1087,482,0.24593687057495117,517,222,"{'gate_count': 87, 'depth': 21, 'compile_time': , '2q_gates': 7, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,10,Cirq,3,0,410,174,0.45955538749694824,222,118,"{'gate_count': 82, 'depth': 26, 'compile_time': , '2q_gates': 52, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,15,Pytket,3,0,526,205,0.1542668342590332,381,181,"{'gate_count': 145, 'depth': 34, 'compile_time': , '2q_gates': 100, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,15,Cirq,3,0,,,,,,,False
ibm_eagle_127,ALG,vqe_real_amp,15,Cirq,3,0,175,47,0.2909853458404541,42,0,"{'gate_count': 117, 'depth': 23, 'compile_time': , '2q_gates': 42, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,15,Pytket,3,0,30,16,0.03662991523742676,13,0,"{'gate_count': 30, 'depth': 16, 'compile_time': , '2q_gates': 14, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,15,Pytket,3,0,691,165,0.18607592582702637,346,115,"{'gate_count': 16, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,15,Qiskit,3,0,29,16,0.03864860534667969,14,0,"{'gate_count': 29, 'depth': 16, 'compile_time': , '2q_gates': 14, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,15,Qiskit,3,0,2343,898,0.07282209396362305,1251,541,"{'gate_count': 192, 'depth': 31, 'compile_time': , '2q_gates': 129, 'swap_gates': 1}",True
ibm_eagle_127,ALG,qft,16,Qiskit,3,0,316,110,0.03060150146484375,285,165,"{'gate_count': 16, 'depth': 2, 'compile_time': , '2q_gates': 1, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,15,Cirq,3,0,59,30,0.1004338264465332,14,0,"{'gate_count': 30, 'depth': 16, 'compile_time': , '2q_gates': 14, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,16,Qiskit,3,0,127,31,0.010787248611450195,48,3,"{'gate_count': 124, 'depth': 24, 'compile_time': , '2q_gates': 45, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,16,Pytket,3,0,126,28,0.04421591758728027,45,1,"{'gate_count': 125, 'depth': 24, 'compile_time': , '2q_gates': 45, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,16,Qiskit,3,0,328,117,0.01911449432373047,280,166,"{'gate_count': 162, 'depth': 34, 'compile_time': , '2q_gates': 114, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,16,Cirq,3,0,,,,,,,False
ibm_eagle_127,ALG,qaoa,16,Pytket,3,0,579,216,0.14761757850646973,417,189,"{'gate_count': 162, 'depth': 34, 'compile_time': , '2q_gates': 114, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,16,Cirq,3,0,187,50,0.2984285354614258,45,0,"{'gate_count': 125, 'depth': 24, 'compile_time': , '2q_gates': 45, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,16,Pytket,3,0,797,189,0.22914528846740723,405,141,"{'gate_count': 17, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,16,Qiskit,3,0,2828,1032,0.07529687881469727,1557,713,"{'gate_count': 209, 'depth': 33, 'compile_time': , '2q_gates': 156, 'swap_gates': 1}",True
ibm_eagle_127,ALG,randomcircuit,10,Cirq,3,0,87,21,1.0763885974884033,7,0,"{'gate_count': 87, 'depth': 21, 'compile_time': , '2q_gates': 7, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,16,Cirq,3,0,63,32,0.11284255981445312,15,0,"{'gate_count': 32, 'depth': 17, 'compile_time': , '2q_gates': 15, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,16,Qiskit,3,0,34,20,0.009107828140258789,18,3,"{'gate_count': 31, 'depth': 17, 'compile_time': , '2q_gates': 15, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,16,Pytket,3,0,32,17,0.037930965423583984,14,0,"{'gate_count': 32, 'depth': 17, 'compile_time': , '2q_gates': 15, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,20,Qiskit,3,0,485,176,0.03494715690612793,446,256,"{'gate_count': 20, 'depth': 2, 'compile_time': , '2q_gates': 1, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,15,Cirq,3,0,942,361,1.0523269176483154,598,398,"{'gate_count': 145, 'depth': 34, 'compile_time': , '2q_gates': 100, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,15,Cirq,3,0,970,339,1.1566057205200195,555,324,"{'gate_count': 16, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,20,Pytket,3,0,158,32,0.0478055477142334,57,1,"{'gate_count': 157, 'depth': 28, 'compile_time': , '2q_gates': 57, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,20,Qiskit,3,0,169,44,0.013240575790405273,70,13,"{'gate_count': 156, 'depth': 28, 'compile_time': , '2q_gates': 57, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,20,Qiskit,3,0,532,175,0.036629676818847656,472,288,"{'gate_count': 244, 'depth': 48, 'compile_time': , '2q_gates': 184, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,20,Cirq,3,0,,,,,,,False
ibm_eagle_127,ALG,vqe_real_amp,20,Cirq,3,0,241,63,0.3853302001953125,57,0,"{'gate_count': 157, 'depth': 28, 'compile_time': , '2q_gates': 57, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,20,Pytket,3,0,964,350,0.2859840393066406,720,352,"{'gate_count': 244, 'depth': 48, 'compile_time': , '2q_gates': 184, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,15,Pytket,3,0,2876,1155,0.963843822479248,1412,676,"{'gate_count': 193, 'depth': 31, 'compile_time': , '2q_gates': 19, 'swap_gates': 1}",True
ibm_eagle_127,ALG,qaoa,16,Cirq,3,0,1064,390,1.0948352813720703,678,450,"{'gate_count': 162, 'depth': 34, 'compile_time': , '2q_gates': 114, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,20,Qiskit,3,0,4596,1556,0.12476158142089844,2645,1317,"{'gate_count': 327, 'depth': 41, 'compile_time': , '2q_gates': 236, 'swap_gates': 3}",True
ibm_eagle_127,ALG,ghz,20,Qiskit,3,0,43,25,0.008138895034790039,23,4,"{'gate_count': 39, 'depth': 21, 'compile_time': , '2q_gates': 19, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,20,Cirq,3,0,79,40,0.11927509307861328,19,0,"{'gate_count': 40, 'depth': 21, 'compile_time': , '2q_gates': 19, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,20,Pytket,3,0,40,21,0.03727006912231445,18,0,"{'gate_count': 40, 'depth': 21, 'compile_time': , '2q_gates': 19, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,25,Qiskit,3,0,738,190,0.04855847358703613,689,389,"{'gate_count': 25, 'depth': 2, 'compile_time': , '2q_gates': 1, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,16,Cirq,3,0,1177,415,1.3658692836761475,701,437,"{'gate_count': 17, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,20,Pytket,3,0,1249,243,0.4589409828186035,639,229,"{'gate_count': 21, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,25,Qiskit,3,0,212,51,0.01587057113647461,88,16,"{'gate_count': 196, 'depth': 33, 'compile_time': , '2q_gates': 72, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,25,Pytket,3,0,226,52,0.08541035652160645,99,29,"{'gate_count': 197, 'depth': 33, 'compile_time': , '2q_gates': 72, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,25,Qiskit,3,0,861,224,0.06282949447631836,786,498,"{'gate_count': 363, 'depth': 61, 'compile_time': , '2q_gates': 288, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,16,Pytket,3,0,3295,1133,1.0718047618865967,1631,805,"{'gate_count': 210, 'depth': 33, 'compile_time': , '2q_gates': 25, 'swap_gates': 1}",True
ibm_eagle_127,ALG,randomcircuit,25,Cirq,3,0,,,,,,,False
ibm_eagle_127,ALG,vqe_real_amp,25,Cirq,3,0,300,79,0.4751715660095215,72,0,"{'gate_count': 197, 'depth': 33, 'compile_time': , '2q_gates': 72, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,25,Cirq,3,0,99,50,0.1651599407196045,24,0,"{'gate_count': 50, 'depth': 26, 'compile_time': , '2q_gates': 24, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,25,Qiskit,3,0,7496,2381,0.2133166790008545,4429,2377,"{'gate_count': 509, 'depth': 51, 'compile_time': , '2q_gates': 368, 'swap_gates': 5}",True
ibm_eagle_127,ALG,ghz,25,Qiskit,3,0,54,31,0.008241653442382812,29,5,"{'gate_count': 49, 'depth': 26, 'compile_time': , '2q_gates': 24, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,25,Pytket,3,0,70,27,0.04837942123413086,43,20,"{'gate_count': 50, 'depth': 26, 'compile_time': , '2q_gates': 24, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,25,Pytket,3,0,1580,483,0.61324143409729,1217,641,"{'gate_count': 363, 'depth': 61, 'compile_time': , '2q_gates': 288, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,32,Qiskit,3,0,1260,364,0.09761667251586914,1197,701,"{'gate_count': 32, 'depth': 2, 'compile_time': , '2q_gates': 1, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,25,Pytket,3,0,1941,327,0.8343994617462158,991,355,"{'gate_count': 26, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,20,Cirq,3,0,1882,596,2.267582654953003,1157,747,"{'gate_count': 21, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,20,Cirq,3,0,1842,654,2.080742597579956,1222,854,"{'gate_count': 244, 'depth': 48, 'compile_time': , '2q_gates': 184, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,32,Qiskit,3,0,271,61,0.019178152084350586,112,19,"{'gate_count': 252, 'depth': 40, 'compile_time': , '2q_gates': 93, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,32,Pytket,3,0,314,76,0.15374445915222168,148,61,"{'gate_count': 253, 'depth': 40, 'compile_time': , '2q_gates': 93, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,32,Cirq,3,0,467,127,0.6286871433258057,169,76,"{'gate_count': 253, 'depth': 40, 'compile_time': , '2q_gates': 93, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,32,Qiskit,3,0,1410,366,0.07869124412536621,1314,872,"{'gate_count': 538, 'depth': 73, 'compile_time': , '2q_gates': 442, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,32,Cirq,3,0,,,,,,,False
ibm_eagle_127,ALG,randomcircuit,32,Qiskit,3,0,12820,3667,0.41020655632019043,7891,4580,"{'gate_count': 832, 'depth': 65, 'compile_time': , '2q_gates': 611, 'swap_gates': 6}",True
ibm_eagle_127,ALG,ghz,32,Cirq,3,0,144,81,0.1882767677307129,48,17,"{'gate_count': 64, 'depth': 33, 'compile_time': , '2q_gates': 31, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,32,Pytket,3,0,93,36,0.06088066101074219,59,29,"{'gate_count': 64, 'depth': 33, 'compile_time': , '2q_gates': 31, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,32,Qiskit,3,0,69,39,0.011113166809082031,37,6,"{'gate_count': 63, 'depth': 33, 'compile_time': , '2q_gates': 31, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,20,Pytket,3,0,5762,2114,2.898646831512451,2949,1597,"{'gate_count': 328, 'depth': 41, 'compile_time': , '2q_gates': 45, 'swap_gates': 3}",True
ibm_eagle_127,ALG,qaoa,32,Pytket,3,0,2798,934,1.672196865081787,2260,1376,"{'gate_count': 538, 'depth': 73, 'compile_time': , '2q_gates': 442, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,36,Qiskit,3,0,1547,390,0.1145329475402832,1476,846,"{'gate_count': 36, 'depth': 2, 'compile_time': , '2q_gates': 1, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,32,Pytket,3,0,3313,631,1.776925802230835,1761,721,"{'gate_count': 33, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,25,Cirq,3,0,3058,1017,4.004470109939575,1958,1322,"{'gate_count': 26, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,36,Pytket,3,0,347,83,0.17629504203796387,161,62,"{'gate_count': 285, 'depth': 44, 'compile_time': , '2q_gates': 105, 'swap_gates': 0}",True
ibm_eagle_127,ALG,vqe_real_amp,36,Qiskit,3,0,306,68,0.02195119857788086,127,22,"{'gate_count': 284, 'depth': 44, 'compile_time': , '2q_gates': 105, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,25,Cirq,3,0,3384,1191,3.9711453914642334,2409,1833,"{'gate_count': 363, 'depth': 61, 'compile_time': , '2q_gates': 288, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,36,Qiskit,3,0,1890,458,0.10189199447631836,1782,1182,"{'gate_count': 708, 'depth': 84, 'compile_time': , '2q_gates': 600, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,36,Cirq,3,0,,,,,,,False
ibm_eagle_127,ALG,vqe_real_amp,36,Cirq,3,0,474,122,0.7138700485229492,135,30,"{'gate_count': 285, 'depth': 44, 'compile_time': , '2q_gates': 105, 'swap_gates': 0}",True
ibm_eagle_127,ALG,randomcircuit,36,Qiskit,3,0,17078,4419,0.5165793895721436,10704,6411,"{'gate_count': 1042, 'depth': 73, 'compile_time': , '2q_gates': 772, 'swap_gates': 8}",True
ibm_eagle_127,ALG,ghz,36,Cirq,3,0,162,86,0.20361590385437012,54,19,"{'gate_count': 72, 'depth': 37, 'compile_time': , '2q_gates': 35, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,36,Pytket,3,0,101,40,0.05632472038269043,63,29,"{'gate_count': 72, 'depth': 37, 'compile_time': , '2q_gates': 35, 'swap_gates': 0}",True
ibm_eagle_127,ALG,ghz,36,Qiskit,3,0,78,44,0.010787725448608398,42,7,"{'gate_count': 71, 'depth': 37, 'compile_time': , '2q_gates': 35, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qaoa,36,Pytket,3,0,3718,1108,2.088651180267334,3010,1810,"{'gate_count': 708, 'depth': 84, 'compile_time': , '2q_gates': 600, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,36,Pytket,3,0,4216,766,2.2884409427642822,2254,940,"{'gate_count': 37, 'depth': 2, 'compile_time': , '2q_gates': 0, 'swap_gates': 0}",True
ibm_eagle_127,ALG,qft,40,Qiskit,3,0,1943,394,0.12348628044128418,1864,1084,"{'gate_count': 40, 'depth': 2, 'compile_time': , '2q_gates': 1, 'swap_gates': 0}",True
