hardware,benchmark_level,algorithm,qubits,compiler,opt_level,run,gate_count,depth,compile_time,2q_gates,swap_gates,initial,success
ionq_forte_36,NATIVEGATES,randomcircuit,8,Cirq,3,0,656,283,2.3134849071502686,208,0,"{'gate_count': 2042, 'depth': 902, 'compile_time': '-', '2q_gates': 218, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,8,Cirq,3,0,171,73,0.47611379623413086,56,0,"{'gate_count': 492, 'depth': 237, 'compile_time': '-', '2q_gates': 56, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qft,5,Qiskit,3,0,189,99,0.022216796875,20,0,"{'gate_count': 189, 'depth': 99, 'compile_time': '-', '2q_gates': 20, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qft,36,Cirq,3,0,3033,345,10.140136241912842,988,0,"{'gate_count': 8766, 'depth': 905, 'compile_time': '-', '2q_gates': 1020, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,32,Qiskit,3,0,251,128,0.028733015060424805,31,0,"{'gate_count': 251, 'depth': 128, 'compile_time': '-', '2q_gates': 31, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,25,Pytket,3,0,391,223,0.05388927459716797,48,0,"{'gate_count': 196, 'depth': 100, 'compile_time': '-', '2q_gates': 24, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,16,Cirq,3,0,167,40,0.6738746166229248,45,0,"{'gate_count': 523, 'depth': 92, 'compile_time': '-', '2q_gates': 45, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qft,10,Pytket,3,0,1555,456,0.18712902069091797,180,0,"{'gate_count': 805, 'depth': 229, 'compile_time': '-', '2q_gates': 90, 'swap_gates': 0}",True
rigetti_ankaa_84,NATIVEGATES,vqe_real_amp,5,Pytket,3,0,798,375,0.047913312911987305,51,3,"{'gate_count': 675, 'depth': 254, 'compile_time': '-', '2q_gates': 24, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,25,Cirq,3,0,122,50,0.270047664642334,24,0,"{'gate_count': 196, 'depth': 100, 'compile_time': '-', '2q_gates': 24, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,16,Qiskit,3,0,522,92,0.058036088943481445,45,0,"{'gate_count': 522, 'depth': 92, 'compile_time': '-', '2q_gates': 45, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,10,Pytket,3,0,151,88,0.02729320526123047,18,0,"{'gate_count': 76, 'depth': 40, 'compile_time': '-', '2q_gates': 9, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,randomcircuit,10,Cirq,3,0,934,288,3.1387887001037598,302,0,"{'gate_count': 3018, 'depth': 960, 'compile_time': '-', '2q_gates': 312, 'swap_gates': 0}",True
rigetti_ankaa_84,NATIVEGATES,vqe_real_amp,4,Cirq,3,0,38,17,0.38735532760620117,9,0,"{'gate_count': 506, 'depth': 223, 'compile_time': '-', '2q_gates': 18, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,32,Cirq,3,0,3087,348,7.658965587615967,884,0,"{'gate_count': 6918, 'depth': 846, 'compile_time': '-', '2q_gates': 884, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,randomcircuit,25,Qiskit,3,0,21600,3400,3.3934707641601562,2301,0,"{'gate_count': 21600, 'depth': 3400, 'compile_time': '-', '2q_gates': 2301, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,8,Cirq,3,0,79,24,0.2826552391052246,21,0,"{'gate_count': 251, 'depth': 60, 'compile_time': '-', '2q_gates': 21, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,5,Qiskit,3,0,148,48,0.021659374237060547,12,0,"{'gate_count': 148, 'depth': 48, 'compile_time': '-', '2q_gates': 12, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,randomcircuit,4,Cirq,3,0,162,105,0.5929162502288818,53,0,"{'gate_count': 528, 'depth': 360, 'compile_time': '-', '2q_gates': 53, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,20,Qiskit,3,0,2940,558,0.3396904468536377,368,0,"{'gate_count': 2940, 'depth': 558, 'compile_time': '-', '2q_gates': 368, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qft,15,Cirq,3,0,646,135,1.8330702781677246,210,0,"{'gate_count': 1845, 'depth': 359, 'compile_time': '-', '2q_gates': 210, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qft,5,Pytket,3,0,365,196,0.045609235763549805,40,0,"{'gate_count': 190, 'depth': 99, 'compile_time': '-', '2q_gates': 20, 'swap_gates': 0}",True
rigetti_ankaa_84,NATIVEGATES,vqe_real_amp,5,Qiskit,3,0,674,254,0.029750823974609375,24,0,"{'gate_count': 674, 'depth': 254, 'compile_time': '-', '2q_gates': 24, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,ghz,5,Pytket,3,0,42,17,0.03727912902832031,4,0,"{'gate_count': 30, 'depth': 12, 'compile_time': '-', '2q_gates': 4, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qft,25,Cirq,3,0,1746,235,5.289085149765015,570,0,"{'gate_count': 5015, 'depth': 619, 'compile_time': '-', '2q_gates': 580, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qft,4,Cirq,3,0,41,25,0.17574119567871094,12,0,"{'gate_count': 118, 'depth': 73, 'compile_time': '-', '2q_gates': 12, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,ghz,8,Cirq,3,0,36,16,0.06930088996887207,7,0,"{'gate_count': 51, 'depth': 18, 'compile_time': '-', '2q_gates': 7, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,20,Qiskit,3,0,155,80,0.02221989631652832,19,0,"{'gate_count': 155, 'depth': 80, 'compile_time': '-', '2q_gates': 19, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,10,Pytket,3,0,735,156,0.08213567733764648,54,0,"{'gate_count': 319, 'depth': 68, 'compile_time': '-', '2q_gates': 27, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,25,Pytket,3,0,9478,1513,0.9962503910064697,1152,0,"{'gate_count': 4545, 'depth': 726, 'compile_time': '-', '2q_gates': 576, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,randomcircuit,20,Qiskit,3,0,14235,2756,1.4619128704071045,1508,0,"{'gate_count': 14235, 'depth': 2756, 'compile_time': '-', '2q_gates': 1508, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,20,Pytket,3,0,6144,1164,0.5603899955749512,736,0,"{'gate_count': 2940, 'depth': 558, 'compile_time': '-', '2q_gates': 368, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,8,Pytket,3,0,119,70,0.021122217178344727,14,0,"{'gate_count': 60, 'depth': 32, 'compile_time': '-', '2q_gates': 7, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,ghz,5,Cirq,3,0,21,10,0.0664682388305664,4,0,"{'gate_count': 30, 'depth': 12, 'compile_time': '-', '2q_gates': 4, 'swap_gates': 0}",True
rigetti_ankaa_84,NATIVEGATES,vqe_real_amp,5,Cirq,3,0,52,22,0.4733281135559082,12,0,"{'gate_count': 675, 'depth': 254, 'compile_time': '-', '2q_gates': 24, 'swap_gates': 0}",True
rigetti_ankaa_84,NATIVEGATES,vqe_real_amp,4,Qiskit,3,0,505,223,0.023591995239257812,18,0,"{'gate_count': 505, 'depth': 223, 'compile_time': '-', '2q_gates': 18, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,32,Qiskit,3,0,1066,156,0.10909867286682129,93,0,"{'gate_count': 1066, 'depth': 156, 'compile_time': '-', '2q_gates': 93, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,32,Cirq,3,0,343,72,1.509946346282959,93,0,"{'gate_count': 1067, 'depth': 156, 'compile_time': '-', '2q_gates': 93, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,32,Pytket,3,0,2451,354,0.35230398178100586,186,0,"{'gate_count': 1067, 'depth': 156, 'compile_time': '-', '2q_gates': 93, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,25,Qiskit,3,0,4545,726,0.4945693016052246,576,0,"{'gate_count': 4545, 'depth': 726, 'compile_time': '-', '2q_gates': 576, 'swap_gates': 0}",True
rigetti_ankaa_84,NATIVEGATES,qaoa,4,Pytket,3,0,504,302,0.03733968734741211,32,0,"{'gate_count': 424, 'depth': 253, 'compile_time': '-', '2q_gates': 16, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,16,Qiskit,3,0,1854,369,0.1602039337158203,228,0,"{'gate_count': 1854, 'depth': 369, 'compile_time': '-', '2q_gates': 228, 'swap_gates': 0}",True
rigetti_ankaa_84,NATIVEGATES,qaoa,4,Qiskit,3,0,424,253,0.02002739906311035,16,0,"{'gate_count': 424, 'depth': 253, 'compile_time': '-', '2q_gates': 16, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,36,Pytket,3,0,2763,390,0.42630767822265625,210,0,"{'gate_count': 1203, 'depth': 172, 'compile_time': '-', '2q_gates': 105, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,randomcircuit,15,Pytket,3,0,15160,3739,1.4460058212280273,1592,0,"{'gate_count': 7549, 'depth': 1832, 'compile_time': '-', '2q_gates': 796, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,5,Qiskit,3,0,225,108,0.026304006576538086,24,0,"{'gate_count': 225, 'depth': 108, 'compile_time': '-', '2q_gates': 24, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,15,Qiskit,3,0,115,60,0.015070438385009766,14,0,"{'gate_count': 115, 'depth': 60, 'compile_time': '-', '2q_gates': 14, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,randomcircuit,15,Cirq,3,0,2437,646,8.274177074432373,780,0,"{'gate_count': 7549, 'depth': 1832, 'compile_time': '-', '2q_gates': 796, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,10,Cirq,3,0,346,110,0.8963360786437988,104,0,"{'gate_count': 870, 'depth': 291, 'compile_time': '-', '2q_gates': 104, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,randomcircuit,5,Cirq,3,0,177,99,0.6016507148742676,58,0,"{'gate_count': 549, 'depth': 321, 'compile_time': '-', '2q_gates': 59, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,ghz,5,Qiskit,3,0,29,12,0.010058879852294922,4,0,"{'gate_count': 29, 'depth': 12, 'compile_time': '-', '2q_gates': 4, 'swap_gates': 0}",True
rigetti_ankaa_84,NATIVEGATES,ghz,4,Qiskit,3,0,169,97,0.011228084564208984,6,0,"{'gate_count': 169, 'depth': 97, 'compile_time': '-', '2q_gates': 6, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,vqe_real_amp,8,Qiskit,3,0,170,37,0.025856733322143555,21,0,"{'gate_count': 170, 'depth': 37, 'compile_time': '-', '2q_gates': 21, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,randomcircuit,32,Qiskit,3,0,35105,4270,5.127904653549194,3702,0,"{'gate_count': 35105, 'depth': 4270, 'compile_time': '-', '2q_gates': 3702, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,20,Cirq,3,0,1270,222,3.1853177547454834,368,0,"{'gate_count': 2940, 'depth': 558, 'compile_time': '-', '2q_gates': 368, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,randomcircuit,20,Pytket,3,0,28674,5610,2.5132663249969482,3016,0,"{'gate_count': 14236, 'depth': 2756, 'compile_time': '-', '2q_gates': 1508, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,32,Pytket,3,0,14406,1766,1.5175001621246338,1768,0,"{'gate_count': 6918, 'depth': 846, 'compile_time': '-', '2q_gates': 884, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,25,Cirq,3,0,266,58,1.1232538223266602,72,0,"{'gate_count': 829, 'depth': 128, 'compile_time': '-', '2q_gates': 72, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,ghz,4,Cirq,3,0,16,8,0.05747795104980469,3,0,"{'gate_count': 23, 'depth': 10, 'compile_time': '-', '2q_gates': 3, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,4,Pytket,3,0,55,34,0.02449202537536621,6,0,"{'gate_count': 28, 'depth': 16, 'compile_time': '-', '2q_gates': 3, 'swap_gates': 0}",True
rigetti_ankaa_84,NATIVEGATES,ghz,4,Pytket,3,0,200,113,0.031656742095947266,12,0,"{'gate_count': 170, 'depth': 97, 'compile_time': '-', '2q_gates': 6, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,ghz,4,Qiskit,3,0,22,10,0.009172677993774414,3,0,"{'gate_count': 22, 'depth': 10, 'compile_time': '-', '2q_gates': 3, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,ghz,8,Qiskit,3,0,50,18,0.006794929504394531,7,0,"{'gate_count': 50, 'depth': 18, 'compile_time': '-', '2q_gates': 7, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,8,Qiskit,3,0,59,32,0.012922286987304688,7,0,"{'gate_count': 59, 'depth': 32, 'compile_time': '-', '2q_gates': 7, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,randomcircuit,8,Pytket,3,0,4111,1846,0.40607118606567383,436,0,"{'gate_count': 2042, 'depth': 902, 'compile_time': '-', '2q_gates': 218, 'swap_gates': 0}",True
rigetti_ankaa_84,NATIVEGATES,ghz,4,Cirq,3,0,17,8,0.14460968971252441,3,0,"{'gate_count': 170, 'depth': 97, 'compile_time': '-', '2q_gates': 6, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,15,Qiskit,3,0,1635,381,0.15783166885375977,200,0,"{'gate_count': 1635, 'depth': 381, 'compile_time': '-', '2q_gates': 200, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,vqe_real_amp,8,Pytket,3,0,234,56,0.04799199104309082,21,0,"{'gate_count': 171, 'depth': 37, 'compile_time': '-', '2q_gates': 21, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,32,Qiskit,3,0,6918,846,0.7413878440856934,884,0,"{'gate_count': 6918, 'depth': 846, 'compile_time': '-', '2q_gates': 884, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,16,Cirq,3,0,792,155,1.816068410873413,228,0,"{'gate_count': 1854, 'depth': 369, 'compile_time': '-', '2q_gates': 228, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,15,Pytket,3,0,3430,797,0.32748889923095703,400,0,"{'gate_count': 1635, 'depth': 381, 'compile_time': '-', '2q_gates': 200, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,20,Pytket,3,0,311,178,0.05030465126037598,38,0,"{'gate_count': 156, 'depth': 80, 'compile_time': '-', '2q_gates': 19, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,qaoa,4,Qiskit,3,0,67,39,0.02177739143371582,8,0,"{'gate_count': 67, 'depth': 39, 'compile_time': '-', '2q_gates': 8, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,qaoa,4,Cirq,3,0,25,17,0.10373592376708984,8,0,"{'gate_count': 67, 'depth': 39, 'compile_time': '-', '2q_gates': 8, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,vqe_real_amp,8,Cirq,3,0,96,32,0.18823528289794922,21,0,"{'gate_count': 171, 'depth': 37, 'compile_time': '-', '2q_gates': 21, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,vqe_real_amp,4,Pytket,3,0,106,38,0.03936147689819336,9,0,"{'gate_count': 79, 'depth': 28, 'compile_time': '-', '2q_gates': 9, 'swap_gates': 0}",True
rigetti_ankaa_84,NATIVEGATES,ghz,5,Cirq,3,0,22,10,0.16299843788146973,4,0,"{'gate_count': 226, 'depth': 128, 'compile_time': '-', '2q_gates': 8, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,5,Pytket,3,0,345,111,0.0538182258605957,24,0,"{'gate_count': 149, 'depth': 48, 'compile_time': '-', '2q_gates': 12, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,vqe_real_amp,5,Cirq,3,0,49,19,0.15057921409606934,12,0,"{'gate_count': 102, 'depth': 31, 'compile_time': '-', '2q_gates': 12, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,36,Qiskit,3,0,9324,1017,1.0335993766784668,1200,0,"{'gate_count': 9324, 'depth': 1017, 'compile_time': '-', '2q_gates': 1200, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,25,Qiskit,3,0,828,128,0.09073567390441895,72,0,"{'gate_count': 828, 'depth': 128, 'compile_time': '-', '2q_gates': 72, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,4,Pytket,3,0,204,128,0.049332618713378906,16,0,"{'gate_count': 93, 'depth': 60, 'compile_time': '-', '2q_gates': 8, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,16,Pytket,3,0,1203,210,0.15707015991210938,90,0,"{'gate_count': 523, 'depth': 92, 'compile_time': '-', '2q_gates': 45, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qft,16,Cirq,3,0,737,145,2.13877534866333,240,0,"{'gate_count': 2104, 'depth': 385, 'compile_time': '-', '2q_gates': 240, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,10,Qiskit,3,0,318,68,0.03473663330078125,27,0,"{'gate_count': 318, 'depth': 68, 'compile_time': '-', '2q_gates': 27, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,4,Qiskit,3,0,93,60,0.049083709716796875,8,0,"{'gate_count': 93, 'depth': 60, 'compile_time': '-', '2q_gates': 8, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,vqe_real_amp,5,Qiskit,3,0,101,31,0.012322425842285156,12,0,"{'gate_count': 101, 'depth': 31, 'compile_time': '-', '2q_gates': 12, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,36,Cirq,3,0,387,80,1.5977537631988525,105,0,"{'gate_count': 1203, 'depth': 172, 'compile_time': '-', '2q_gates': 105, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,16,Cirq,3,0,77,32,0.13954901695251465,15,0,"{'gate_count': 124, 'depth': 64, 'compile_time': '-', '2q_gates': 15, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,vqe_real_amp,4,Qiskit,3,0,78,28,0.013954877853393555,9,0,"{'gate_count': 78, 'depth': 28, 'compile_time': '-', '2q_gates': 9, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,15,Pytket,3,0,231,133,0.028433561325073242,28,0,"{'gate_count': 116, 'depth': 60, 'compile_time': '-', '2q_gates': 14, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qft,8,Pytket,3,0,980,352,0.09928202629089355,112,0,"{'gate_count': 508, 'depth': 177, 'compile_time': '-', '2q_gates': 56, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,randomcircuit,5,Qiskit,3,0,548,321,0.05740833282470703,59,0,"{'gate_count': 548, 'depth': 321, 'compile_time': '-', '2q_gates': 59, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qft,4,Qiskit,3,0,117,73,0.015005826950073242,12,0,"{'gate_count': 117, 'depth': 73, 'compile_time': '-', '2q_gates': 12, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,ghz,4,Pytket,3,0,32,14,0.036333560943603516,3,0,"{'gate_count': 23, 'depth': 10, 'compile_time': '-', '2q_gates': 3, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,randomcircuit,4,Pytket,3,0,1056,734,0.09762048721313477,106,0,"{'gate_count': 528, 'depth': 360, 'compile_time': '-', '2q_gates': 53, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,4,Pytket,3,0,267,102,0.027680635452270508,18,0,"{'gate_count': 115, 'depth': 44, 'compile_time': '-', '2q_gates': 9, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,15,Cirq,3,0,156,38,0.6010220050811768,42,0,"{'gate_count': 489, 'depth': 88, 'compile_time': '-', '2q_gates': 42, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,4,Cirq,3,0,17,8,0.03888535499572754,3,0,"{'gate_count': 28, 'depth': 16, 'compile_time': '-', '2q_gates': 3, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,4,Qiskit,3,0,114,44,0.015188932418823242,9,0,"{'gate_count': 114, 'depth': 44, 'compile_time': '-', '2q_gates': 9, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,36,Qiskit,3,0,1202,172,0.1264493465423584,105,0,"{'gate_count': 1202, 'depth': 172, 'compile_time': '-', '2q_gates': 105, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qft,36,Pytket,3,0,17034,1808,2.9896883964538574,2040,0,"{'gate_count': 8766, 'depth': 905, 'compile_time': '-', '2q_gates': 1020, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,16,Qiskit,3,0,123,64,0.019150257110595703,15,0,"{'gate_count': 123, 'depth': 64, 'compile_time': '-', '2q_gates': 15, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qft,15,Qiskit,3,0,1844,359,0.1988227367401123,210,0,"{'gate_count': 1844, 'depth': 359, 'compile_time': '-', '2q_gates': 210, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,4,Cirq,3,0,35,16,0.11599397659301758,9,0,"{'gate_count': 115, 'depth': 44, 'compile_time': '-', '2q_gates': 9, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qft,25,Pytket,3,0,9730,1236,1.3953869342803955,1160,0,"{'gate_count': 5015, 'depth': 619, 'compile_time': '-', '2q_gates': 580, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,20,Pytket,3,0,1515,246,0.20328235626220703,114,0,"{'gate_count': 659, 'depth': 108, 'compile_time': '-', '2q_gates': 57, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,randomcircuit,10,Pytket,3,0,6027,1955,0.552344799041748,624,0,"{'gate_count': 3018, 'depth': 960, 'compile_time': '-', '2q_gates': 312, 'swap_gates': 0}",True
rigetti_ankaa_84,NATIVEGATES,vqe_real_amp,4,Pytket,3,0,596,263,0.03659224510192871,36,0,"{'gate_count': 506, 'depth': 223, 'compile_time': '-', '2q_gates': 18, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,32,Cirq,3,0,157,64,0.3022646903991699,31,0,"{'gate_count': 252, 'depth': 128, 'compile_time': '-', '2q_gates': 31, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,5,Cirq,3,0,22,10,0.05097341537475586,4,0,"{'gate_count': 36, 'depth': 20, 'compile_time': '-', '2q_gates': 4, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,ghz,4,Qiskit,3,0,27,16,0.009276151657104492,3,0,"{'gate_count': 27, 'depth': 16, 'compile_time': '-', '2q_gates': 3, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qft,32,Cirq,3,0,2565,305,8.201470613479614,836,0,"{'gate_count': 7402, 'depth': 801, 'compile_time': '-', '2q_gates': 860, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,vqe_real_amp,5,Cirq,3,0,46,18,0.18935751914978027,12,0,"{'gate_count': 149, 'depth': 48, 'compile_time': '-', '2q_gates': 12, 'swap_gates': 0}",True
rigetti_ankaa_84,NATIVEGATES,ghz,5,Qiskit,3,0,225,128,0.009713888168334961,8,0,"{'gate_count': 225, 'depth': 128, 'compile_time': '-', '2q_gates': 8, 'swap_gates': 0}",True
rigetti_ankaa_84,NATIVEGATES,qaoa,4,Cirq,3,0,26,17,0.43816184997558594,8,0,"{'gate_count': 424, 'depth': 253, 'compile_time': '-', '2q_gates': 16, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,36,Pytket,3,0,19392,2119,1.907090663909912,2400,0,"{'gate_count': 9324, 'depth': 1017, 'compile_time': '-', '2q_gates': 1200, 'swap_gates': 0}",True
ionq_forte_36,NATIVEGATES,qaoa,16,Pytket,3,0,3886,773,0.2996234893798828,456,0,"{'gate_count': 1854, 'depth': 369, 'compile_time': '-', '2q_gates': 228, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,ghz,8,Pytket,3,0,72,26,0.0380094051361084,7,0,"{'gate_count': 51, 'depth': 18, 'compile_time': '-', '2q_gates': 7, 'swap_gates': 0}",True
ibm_eagle_127,NATIVEGATES,vqe_real_amp,5,Pytket,3,0,138,44,0.043639183044433594,12,0,"{'gate_count': 102, 'depth': 31, 'compile_time': '-', '2q_gates': 12, 'swap_gates': 0}",True
